threshold,precision,recall,f1,tp,fp,fn
0.100062,0.4370609721831975,0.852796052631579,0.577930522013747,3111,4007,537
0.1009532972972973,0.4381073088297423,0.852796052631579,0.5788445436784818,3111,3990,537
0.10184459459459459,0.43915866741953696,0.852796052631579,0.5797614610510623,3111,3973,537
0.10273589189189189,0.4404643919014583,0.852796052631579,0.5808981420969097,3111,3952,537
0.10362718918918919,0.44169862235477914,0.8525219298245614,0.581906632987183,3110,3931,538
0.10451848648648648,0.4425156516789983,0.8525219298245614,0.5826152116897715,3110,3918,538
0.10540978378378378,0.44366699985720404,0.8516995614035088,0.5834193972396958,3107,3896,541
0.10630108108108108,0.4449377058570815,0.8516995614035088,0.5845169786473522,3107,3876,541
0.10719237837837838,0.4459770114942529,0.8508771929824561,0.5852187028657616,3104,3856,544
0.10808367567567567,0.44666762631351664,0.8506030701754386,0.5857479943369515,3103,3844,545
0.10897497297297297,0.44813637676971974,0.850328947368421,0.5869441816461684,3102,3820,546
0.10986627027027027,0.4491095989575793,0.850328947368421,0.5877783041212696,3102,3805,546
0.11075756756756756,0.45002905287623474,0.8492324561403509,0.5883023167489555,3098,3786,550
0.11164886486486486,0.4506406523005242,0.8484100877192983,0.5886268543172309,3095,3773,553
0.11254016216216216,0.4517825832846289,0.8475877192982456,0.5894014487228365,3092,3752,556
0.11343145945945945,0.45268092587166714,0.8470394736842105,0.5900324613328242,3090,3736,558
0.11432275675675675,0.45377039541378805,0.8462171052631579,0.5907568653717348,3087,3716,561
0.11521405405405405,0.45502801533470955,0.8459429824561403,0.5917545541706616,3086,3696,562
0.11610535135135135,0.45602365114560234,0.8456688596491229,0.5925285700566599,3085,3680,563
0.11699664864864864,0.4570920409070698,0.8453947368421053,0.5933621933621934,3084,3663,564
0.11788794594594594,0.458153708934146,0.8448464912280702,0.5941204819277109,3082,3645,566
0.11877924324324324,0.45924601400685444,0.8448464912280702,0.5950381310937349,3082,3629,566
0.11967054054054053,0.46034353995519045,0.8448464912280702,0.5959586193560862,3082,3613,566
0.12056183783783783,0.461135240377415,0.8440241228070176,0.5964164648910412,3079,3598,569
0.12145313513513514,0.4622202193180111,0.8434758771929824,0.5971858321203299,3077,3580,571
0.12234443243243243,0.46303267580183705,0.8429276315789473,0.5977257265040333,3075,3566,573
0.12323572972972974,0.46405919661733613,0.8423793859649122,0.598442064264849,3073,3549,575
0.12412702702702702,0.4653840327223148,0.8421052631578947,0.5994731193287149,3072,3529,576
0.12501832432432433,0.46670720583764064,0.8415570175438597,0.6004302757676512,3070,3508,578
0.12590962162162161,0.46746914520798416,0.8410087719298246,0.600920575849574,3068,3495,580
0.12680091891891893,0.46837763519706693,0.8404605263157895,0.6015303119482049,3066,3480,582
0.1276922162162162,0.46920955882352944,0.8396381578947368,0.6020047169811321,3063,3465,585
0.12858351351351352,0.4698924731182796,0.8385416666666666,0.60228391415633,3059,3451,589
0.1294748108108108,0.47067877481914727,0.8382675438596491,0.6028585510103499,3058,3439,590
0.13036610810810811,0.47086929716399506,0.8374451754385965,0.6028018942383584,3055,3433,593
0.1312574054054054,0.47172435105067984,0.8368969298245614,0.6033596837944664,3053,3419,595
0.1321487027027027,0.4725274725274725,0.8368969298245614,0.6040162231674746,3053,3408,595
0.13304,0.4733984799131379,0.8366228070175439,0.6046557701832591,3052,3395,596
0.1339312972972973,0.47508564310183743,0.8363486842105263,0.6059582919563059,3051,3371,597
0.13482259459459459,0.47588574996098015,0.8358004385964912,0.6064644455494779,3049,3358,599
0.1357138918918919,0.4770771397277421,0.8358004385964912,0.6074310190257994,3049,3342,599
0.13660518918918918,0.477892756349953,0.8355263157894737,0.6080191502094555,3048,3330,600
0.1374964864864865,0.4784042720276425,0.8349780701754386,0.6082875686470295,3046,3321,602
0.13838778378378377,0.47945852353218954,0.8349780701754386,0.6091390860913909,3046,3307,602
0.13927908108108109,0.48036587289071125,0.8349780701754386,0.6098708579437381,3046,3295,602
0.14017037837837837,0.48127074442863915,0.834703947368421,0.6105263157894737,3045,3282,603
0.14106167567567568,0.48154601615713605,0.8333333333333334,0.6103804838871599,3040,3273,608
0.14195297297297296,0.4823043961275988,0.8330592105263158,0.6109156699165745,3039,3262,609
0.14284427027027027,0.4836039477873289,0.8327850877192983,0.6118831822759315,3038,3244,610
0.14373556756756756,0.484375,0.8327850877192983,0.6124999999999999,3038,3234,610
0.14462686486486487,0.48522128135484904,0.8325109649122807,0.6131018471787626,3037,3222,611
0.14551816216216218,0.4860710854947166,0.8322368421052632,0.6137052759248028,3036,3210,612
0.14640945945945946,0.4871630295250321,0.8322368421052632,0.6145748987854251,3036,3196,612
0.14730075675675675,0.48778135048231513,0.8316885964912281,0.6149169031212,3034,3186,614
0.14819205405405406,0.48808373590982285,0.8308662280701754,0.6149320348955163,3031,3179,617
0.14908335135135137,0.4888673765730881,0.8305921052631579,0.615478366849482,3030,3168,618
0.14997464864864865,0.4896574014221073,0.8305921052631579,0.6161041073607157,3030,3158,618
0.15086594594594593,0.4902119398155638,0.8305921052631579,0.616542883304507,3030,3151,618
0.15175724324324324,0.4901928999837899,0.8289473684210527,0.6160741570744627,3024,3145,624
0.15264854054054056,0.4911482865031671,0.8289473684210527,0.6168281489036206,3024,3133,624
0.15353983783783784,0.4919446704637917,0.8286732456140351,0.617379761053814,3023,3122,625
0.15443113513513512,0.49290259422418015,0.828125,0.6179809757594356,3021,3108,627
0.15532243243243243,0.49402911827253393,0.8278508771929824,0.6187890584981047,3020,3093,628
0.15621372972972974,0.4951615548630474,0.8275767543859649,0.6195997947665469,3019,3078,629
0.15710502702702703,0.49597370583401806,0.8273026315789473,0.6201582245967328,3018,3067,630
0.1579963243243243,0.49654264076391175,0.8267543859649122,0.6204484673935403,3016,3058,632
0.15888762162162162,0.497358864311654,0.8259320175438597,0.6208530805687204,3013,3045,635
0.15977891891891893,0.49818001323626737,0.8253837719298246,0.6213371853074701,3011,3033,637
0.16067021621621622,0.49875766108994535,0.8253837719298246,0.6217862674238513,3011,3026,637
0.1615615135135135,0.499584924456251,0.8248355263157895,0.6222727742736015,3009,3014,639
0.1624528108108108,0.5,0.8245614035087719,0.6225165562913908,3008,3008,640
0.16334410810810812,0.5012502083680613,0.8242872807017544,0.6234062402819529,3007,2992,641
0.1642354054054054,0.5021717340461076,0.8240131578947368,0.6240398588332988,3006,2980,642
0.1651267027027027,0.502928870292887,0.8237390350877193,0.6245453600748206,3005,2970,643
0.166018,0.5040254948004026,0.8237390350877193,0.6253902185223725,3005,2957,643
0.1669092972972973,0.5047090480995627,0.8226425438596491,0.625599332916406,3001,2945,647
0.1678005945945946,0.505222371967655,0.8220942982456141,0.6258347245409015,2999,2937,649
0.16869189189189188,0.505993584332264,0.821546052631579,0.6262668477693031,2997,2926,651
0.1695831891891892,0.506680196177913,0.8212719298245614,0.6267126869574312,2996,2917,652
0.1704744864864865,0.5077992539844015,0.8209978070175439,0.6274879530693485,2995,2903,653
0.17136578378378378,0.5082328976404685,0.8207236842105263,0.6277387566830905,2994,2897,654
0.17225708108108106,0.5083333333333333,0.8193530701754386,0.6274139378673383,2989,2891,659
0.17314837837837838,0.5091156926222525,0.819078947368421,0.6279289692129872,2988,2881,660
0.1740396756756757,0.5101622544833476,0.8188048245614035,0.6286435862359254,2987,2868,661
0.17493097297297297,0.5114726027397261,0.8188048245614035,0.6296374367622259,2987,2853,661
0.17582227027027025,0.5116678105696637,0.8174342105263158,0.6293794850147743,2982,2846,666
0.17671356756756756,0.5121154837600962,0.8168859649122807,0.6295552973486849,2980,2839,668
0.17760486486486488,0.5126527801687037,0.8163377192982456,0.6297980332029186,2978,2831,670
0.17849616216216216,0.5136253880648499,0.8163377192982456,0.6305314418801609,2978,2820,670
0.17938745945945944,0.514428892344911,0.8160635964912281,0.6310545839957603,2977,2810,671
0.18027875675675675,0.5151515151515151,0.815515350877193,0.6314337259895998,2975,2800,673
0.18117005405405406,0.5157876474670368,0.8149671052631579,0.6317467063323416,2973,2791,675
0.18206135135135135,0.5168695652173914,0.8146929824561403,0.6324749946797191,2972,2778,676
0.18295264864864863,0.517505661034663,0.8144188596491229,0.6328682500798809,2971,2770,677
0.18384394594594594,0.5181627663290255,0.8133223684210527,0.6330275229357798,2967,2759,681
0.18473524324324325,0.5189009450472524,0.8127741228070176,0.6334116641743217,2965,2749,683
